"COMID","FromNode","ToNode","TotDASqKM","cum_totco2g_day","cum_stream_area_m2","cum_stream_length_m","cum_totco2g_day_Tdrain_m2","cum_totco2g_day_Tsurface_m2"
"23773811",50192774,50077072,0.5157,4733.76444657534,600.806975071741,1153,0.00917929890745654,7.87901046922781
"23773813",50077071,50077072,11.8692,238542.248490411,8408.85842338095,4324,0.0200975843772462,28.3679705948124
"23773815",50192775,50076950,4.6971,56073.2152027397,4640.97896012874,2784,0.0119378372192927,12.0821955204865
"23773817",50192776,50077047,5.5953,29756.3610410959,6914.78819448242,3783,0.00531809930496951,4.30329320351991
"23773819",50192777,50076946,4.4379,45301.0558027397,5064.16692060479,3130,0.0102077684947249,8.94541126170652
"23773821",50192778,50076949,3.6711,48896.4753945206,3840.58485282757,2623,0.0133192981380296,12.7315180547362
"23773823",50192779,50077000,4.3425,58352.3101643836,3850.0987812515,2407,0.0134374922658339,15.1560553325377
"23773825",50192780,50077074,1.2528,16587.6371917808,1479.09622332516,1779,0.0132404511428646,11.2147113420992
"23773827",50077072,50077074,15.0093,392332.779213699,13037.9707604392,6788,0.0261393122406574,30.0915523145783
"23773829",50192781,50077002,1.5498,15994.3988054795,1631.11731769236,1754,0.0103202986227123,9.8057930180692
"23773831",50192782,50076999,4.0815,44778.348739726,5130.71490362771,3314,0.0109710520004229,8.72750670828838
"23773833",50192783,50076948,2.1267,30798.9530712329,1790.54459909674,1630,0.0144820393432233,17.2008857454708
"23773835",50192784,50076922,7.6122,95372.6518191781,8601.83048017059,4002,0.012528920918943,11.0874833024246
"23773837",50192785,50076998,3.2436,28254.5842191781,4820.55971510279,3514,0.00871087193833336,5.86126630288525
"23773839",50192786,50077003,3.3777,32015.4759780822,3266.62404916377,2331,0.00947848416913349,9.80078377439176
"23773841",50192787,50076945,5.4981,78737.9310575342,4949.66677494298,2733,0.0143209346969925,15.9077236181099
"23773843",50192788,50076953,4.8276,64205.2236493151,5584.47357762381,3302,0.0132996154713139,11.4970950720541
"23773845",50192789,50076943,2.124,23416.7337041096,3069.33496681589,2796,0.0110248275443077,7.62925322823334
"23773847",50077073,50076997,9.7335,124817.579424658,9682.42861570706,4367,0.0128235043329386,12.8911437799992
"23773849",50192790,50077004,2.4885,27025.5207945205,2213.38881726222,1855,0.0108601650771632,12.2100195789138
"23773851",50192791,50076947,3.4146,51431.1675863014,3141.59975232602,2229,0.0150621354144853,16.3710121087901
"23773853",50077074,50077075,18.0018,581417.302273973,19301.5765614088,9982,0.0322977314642965,30.1227881786842
"23773855",50192792,50077014,2.1177,17597.7626136986,2782.85603255387,2539,0.00830984682140936,6.32363385235882
"23773857",50192793,50077075,1.9485,19998.4494509589,997.636231572574,951,0.0102635101108334,20.0458331584804
"23773859",50192794,50077001,2.5551,18749.9246547945,2123.3849466159,1755,0.00733823515901315,8.83020513293023
"23773861",50192795,50077005,2.88,21466.374969863,4403.12181944407,3417,0.00745360242009132,4.8752625637265
"23773863",50192796,50077077,2.5344,46593.871890411,1922.75922719802,1596,0.0183845769769614,24.2328166893319
"23773865",50077075,50077077,20.3373,790903.712089315,22823.0754860598,11633,0.0388893172687286,34.6536869043961
"23773867",50192797,50077076,3.9051,65098.1820821918,3878.31641554638,2564,0.0166700422734864,16.7851652900839
"23773869",50192798,50077076,4.347,40380.0957616438,4295.51332010212,2684,0.00928918697070251,9.40052858704296
"23773871",50192799,50077083,0.1485,319268.78125,50.8698509162795,188,2.14995812289562,6276.18865593779
"23773873",50192800,50077013,1.7118,17542.3794575342,2509.53509789801,2561,0.0102479141590923,6.9902905411555
"23773875",50192801,50076944,1.6866,35776.0375068493,2437.51668711118,2507,0.0212119278470588,14.6772482404005
"23773877",50077076,50077008,8.4222,169410.162247397,9252.86914351637,5724,0.0201147161368048,18.3089331125044
"23773879",50192802,50077012,0.7497,7786.11920547945,1026.6379356214,1618,0.0103856465325856,7.58409458225084
"23773881",50077077,50077078,23.8392,1063243.95656877,28293.4477789582,14134,0.0446006559183517,37.5791584283165
"23773883",50192803,50077078,3.5766,39098.5915150685,3493.59972489509,2419,0.0109317764119746,11.1914914683715
"23773885",50192804,50077011,2.2401,18622.8786575342,2384.33571683383,2112,0.00831341398041793,7.81051029267959
"23773887",50192805,50076952,2.349,41254.2274027397,1845.07335129898,1594,0.0175624637729841,22.3591259250997
"23773889",50192806,50077006,1.6434,13290.080299726,1630.46096842007,1700,0.00808694188860046,8.15111833839494
"23773891",50077078,50077080,28.4868,1355875.53291123,34447.731945771,17171,0.0475966248547127,39.3603716797873
"23773893",50192807,50077089,2.8629,38465.8349589041,2452.22460780948,1909,0.0134359687585679,15.6860977727749
"23773895",50192808,50077089,2.8836,25641.9372164384,2862.55788852274,2220,0.00889233500361992,8.95770084484519
"23773897",50077079,50077080,7.7292,167283.838844384,8607.96538757465,6563,0.0216430987481737,19.4336096060346
"23773899",50192809,50077081,0.9279,17748.1994794521,663.035026233928,934,0.0191272760851946,26.7681174858329
"23773901",50077080,50077086,37.1124,1901217.31784055,47969.5628354598,24727,0.0512286275703148,39.6338262318943
"23773903",50192810,50076996,3.7116,29271.2058082192,3381.26473734088,2296,0.00788641173839293,8.65688080704349
"23773905",50077081,50077009,23.5593,873348.642920685,29047.6959739377,13211,0.0370702288659122,30.0660211985238
"23773907",50077082,50077079,6.1236,100935.213089589,5829.75321243873,4425,0.0164829860032643,17.313805475372
"23773909",50077083,50077084,3.0195,372462.532811644,3154.08657650152,2537,0.123352387087811,118.088874156643
"23773911",50192811,50077007,4.9257,42330.6703068493,5527.69507431228,3234,0.00859383850150218,7.65792427725688
"23773913",50077084,50077081,21.3579,686983.008296027,25209.6496759942,11462,0.0321652881742131,27.2507955138387
"23773915",50077085,50077084,8.0073,142805.06501589,8130.05364993669,5161,0.0178343592741486,17.5650827368159
"23773917",50192812,50077085,5.0373,67298.1103643836,5069.22502826099,2931,0.0133599567951846,13.2758182935648
"23773919",50192813,50077010,5.0436,29082.0507452055,4676.24041430008,2702,0.00576612949980282,6.21910940598172
"23773921",50192814,50077090,5.976,67442.7806547945,9474.75793028941,5007,0.0112856058659295,7.11815342946017
"23773923",50077086,50077090,39.2508,2255219.78367616,54719.6956117855,27463,0.0574566577923548,41.2140410954777
"23773925",50192815,50076951,1.5678,27560.6832328767,1322.95435816261,1414,0.017579208593492,20.8326788167919
"23773927",50192816,50077091,3.6252,57769.6625013699,2487.24672358987,1710,0.0159355794166859,23.2263498242709
"23773929",50192817,50077086,0.9081,15262.7749726027,1148.96639655877,1637,0.0168073725058944,13.2839176309383
"23773931",50192818,50077079,0.846,12302.5942438356,841.173460248944,1244,0.0145420735742738,14.625514029169
"23773933",50077087,50077009,12.8556,165711.670389041,18443.4345923247,8282,0.0128902323025795,8.98485960190964
"23773935",50192819,50077088,2.952,22133.9178739726,3501.2201522053,2682,0.00749793965920481,6.32177267117328
"23773937",50192820,50077088,1.6803,9820.56142684931,2951.86811487222,3042,0.00584452861206291,3.32689708505978
"23773939",50077088,50077019,4.6395,52111.8014654795,6628.64824274601,5830,0.0112322020617479,7.86160308363134
"23773941",50192821,50077091,1.8738,36327.4471972603,1357.55651143625,1321,0.019387046214783,26.7594364516193
"23773943",50192822,50077092,2.7648,13540.9270109589,2857.87613397951,2266,0.00489761538301465,4.73810843302839
"23773945",50192823,50077092,1.2177,6460.04638767123,1860.12109498675,2271,0.00530512144836268,3.47291711549416
"23773947",50077089,50077018,7.8462,119820.428778082,9586.51677790446,6085,0.0152711412885323,12.4988493270309
"23773949",50192824,50077082,2.5659,21406.8104210959,1687.93259937893,1392,0.00834280775599045,12.6822661218656
"23773951",50192825,50076993,3.2859,17201.6720547945,4113.22456035763,2978,0.00523499560388159,4.18204058698387
"23773953",50192826,50077087,1.9386,15022.6781761644,1951.21916945166,1865,0.00774924078002909,7.69912391768175
"23773955",50192827,50077293,16.0911,223845.11260274,8723.78091243057,2737,0.0139111131372461,25.659185489606
"23773957",50192828,50077082,0.9513,15953.5146739726,1004.08066787475,1396,0.0167702246126065,15.888678255045
"23773959",50077090,50077093,46.6668,2726857.34744877,71435.2091320799,33767,0.0584324904953579,38.1724555800902
"23773961",50192829,50076937,3.06,49781.1370684932,2870.95525378145,2158,0.01626834544722,17.3395726049455
"23773963",50192830,50077017,1.9998,11159.8732010959,3099.00409310714,2914,0.00558049465001295,3.60111599268871
"23773965",50192831,50077085,2.6784,24490.0063972603,2387.57064205178,1925,0.00914352090698189,10.257290806782
"23773967",50192832,50077093,7.7913,119485.577506849,10890.1601444264,5005,0.0153357690638082,10.9718843361548
"23773969",50192833,50076906,2.3481,27252.7335534247,2822.60114641309,2439,0.0116062917053893,9.65518404470889
"23773971",50077091,50077097,13.5117,300749.965315068,13156.8842211354,6234,0.0222584845219379,22.8587528977369
"23773973",50077092,50077015,5.2146,58252.8417,7377.56301030776,6047,0.0111711045334254,7.8959463468642
"23773975",50192834,50077087,10.3815,86440.8956054794,14118.905052362,5579,0.00832643602615031,6.12235122234344
"23773977",50192835,50076984,9.6993,157767.782465753,11176.0083572289,4577,0.0162658936692084,14.116648576386
"23773979",50077093,50077094,56.2833,3388243.17068712,91585.9018462288,40275,0.0601997958663959,36.995248202894
"23773981",50192836,50077016,3.2022,34505.7494794521,3019.45684763534,2216,0.0107756384608869,11.4278001709066
"23773983",50192837,50077094,2.1465,19912.1015671233,2698.95062301793,2445,0.00927654393995961,7.37771984315069
"23773985",50077094,50076904,58.9194,4000814.46447616,98892.336121606,43450,0.0679031772977349,40.4562640683949
"23773987",50192838,50076936,2.7504,46178.9280328767,2838.71163713474,2257,0.0167898952999115,16.2675656902888
"23773989",50192839,50077095,2.8323,50568.4989041096,3812.78253047857,2985,0.017854217033545,13.2628857008958
"23773991",50192840,50077095,4.7493,72488.7369041096,3782.73592459172,2256,0.0152630360061714,19.1630445130619
"23773993",50192841,50076990,2.3436,17641.5281506849,2335.34231498358,2020,0.00752753377312037,7.55415085724122
"23773995",50192842,50076985,8.8542,67540.0269123288,10438.2562902495,4485,0.00762802138107664,6.4704319413405
"23773997",50077095,50077043,8.2494,213086.110084932,9416.25539840897,6053,0.0258304979859059,22.6296017970091
"23773999",50077096,50077253,0.2439,576.188703320548,141.897799131257,420,0.00236239730758732,4.06058943019664
"23774001",50077097,50076940,26.8713,895345.926493151,33904.4392618064,13214,0.0333197845468269,26.4079261001601
"23774003",50192843,50077042,1.593,16504.1867424658,1682.25605077453,1783,0.0103604436550319,9.81074595324956
"23774005",50192844,50076988,1.9233,13025.3777178082,1994.14968395664,1914,0.00677241081360589,6.53179539259271
"23774007",50192845,50077099,2.3841,18792.5020767123,2541.98660541245,2179,0.00788243029936341,7.39284071627243
"23774009",50192846,50077099,6.6546,62814.1690520548,5715.21858871984,2854,0.00943921032850281,10.9906853214734
"23774011",50192847,50077023,3.6639,31068.2561671233,4456.79571241802,3047,0.0084795589855409,6.9709850241862
"23774013",50192848,50077041,2.6496,33140.6550410959,2657.67157262111,2155,0.0125077955318146,12.4698083023145
"23774015",50192849,50076959,4.5423,52195.3627561644,4120.87978585488,2516,0.0114909545287992,12.666072651604
"23774017",50077098,50076903,8.46,145154.214537534,8665.17895388224,5690,0.0171577085741766,16.7514387538991
"23774019",50192850,50077098,1.9827,23296.1792991781,1838.94704459075,1737,0.0117497247688395,12.6682165034081
"23774021",50077099,50076958,10.0854,145561.889120548,10415.6822130085,5899,0.0144329316755456,13.975262123373
"23774023",50077100,50076987,5.9094,75176.8345767123,6400.48004755038,4972,0.0127215681078811,11.74549940289
"23774025",50192851,50076939,3.6468,43721.3611150685,5187.04997460856,3555,0.0119889659742976,8.42894541774064
"23774027",50192852,50076933,2.2212,56990.9481369863,3254.88068525127,2896,0.0256577292170837,17.509381648067
"23774029",50192853,50077101,2.934,16159.3009315068,3880.3425667333,2982,0.00550760086281759,4.1644006047411
"23774031",50192854,50077101,2.4075,42438.0452054795,4455.86962597033,3800,0.0176274331071566,9.52407695192339
"23774033",50192855,50077051,2.2581,30671.9175616438,2494.16841595967,2200,0.0135830643291457,12.2974524756951
"23774035",50192856,50076897,5.3235,48651.8413972603,4641.94321125236,2607,0.00913907042307886,10.4809212829931
"23774037",50192857,50076989,3.4416,30164.7466684931,4053.35220709288,2864,0.00876474508033853,7.44192587451651
"23774039",50192858,50076991,3.3993,27124.3685671233,4000.33551649019,2845,0.00797939827821119,6.78052339742784
"23774041",50192859,50076899,9.4563,199721.196328767,9991.70221643092,4147,0.0211204378381362,19.9887058283557
"23774043",50192860,50076980,5.4198,93709.0684931507,7040.61876143346,3917,0.017290134044273,13.3097774028702
"23774045",50192861,50077098,1.4265,21941.3552712329,1388.76308827052,1560,0.0153812515045446,15.7992068312798
"23774047",50192862,50076902,3.5793,37272.3469068493,6371.59816199116,4410,0.0104133062070375,5.84976421287709
"23774049",50192863,50077104,5.5386,73017.9346849315,5863.32333006729,3225,0.0131834641759527,12.453335859971
"23774051",50192864,50077104,2.5371,21041.4448849315,2761.59839707664,2291,0.00829350237867309,7.61929935475247
"23774053",50192865,50076935,8.5977,168922.599287671,10076.3105921635,4397,0.0196474172496913,16.7643303312866
"23774055",50192866,50077021,1.5921,27473.2898630137,2185.4335011906,2317,0.0172560077024142,12.5710939491165
"23774057",50077101,50077020,5.7294,125645.281479452,10242.5246188745,7812,0.0219299196215052,12.2670226486855
"23774059",50192867,50077100,3.6252,33879.2611972603,2775.24371263712,1908,0.00934548747579728,12.2076706427585
"23774061",50192868,50077022,3.1131,54004.1506849315,2961.51190253216,2206,0.0173473870691374,18.2353312977593
"23774063",50077102,50077244,3.2256,90476.2390647207,2827.27463208007,2205,0.0280494292735369,32.0012205528672
"23774065",50192869,50077100,0.9756,9001.86981369863,1352.78063670896,1856,0.00922700882912939,6.65434555272638
"23774067",50077103,50077254,5.0661,137683.060455582,652.57097702582,377,0.0271773278173708,210.985571382735
"23774069",50077104,50077255,10.6929,165016.700120548,11164.478998514,6504,0.0154323616718148,14.7805105945841
"23774071",50192870,50077255,1.8297,11098.600879726,1805.45398763449,1779,0.00606580361792972,6.14726321232224
"23774073",50192871,50077299,2.8332,57492.5202739726,3761.04159837816,2944,0.0202924326817636,15.2863292707968
"23774075",50192872,50077105,10.6137,198312.268191781,10699.7563311463,4179,0.0186845556395772,18.5342789175962
"23774077",50192873,50077109,4.2759,82406.2684931507,6127.3794813636,3862,0.0192722627968733,13.448859948007
"23774079",50192874,50077032,2.6478,17490.6696986301,3286.69061469083,2666,0.00660573672431079,5.32166600058138
"23774081",50192875,50077107,11.0745,180167.393753425,16524.0090669004,6311,0.0162686707077904,10.9033705454884
"23774083",50192876,50076986,8.5635,70756.0017452055,9536.0817112294,4170,0.00826250969173883,7.41981915506086
"23774085",50077105,50077106,11.097,198312.268191781,11874.0027609714,4627,0.017870800053328,16.7013830284437
"23774087",50077106,50077108,11.1195,426290.783816781,12086.5371953153,4708,0.0383372259379272,35.2698855700382
"23774091",50192877,50077049,4.4748,28687.8739232877,9316.19504942085,5733,0.00641098460786799,3.07935522722564
"23774093",50077107,50077115,12.1842,291937.409378425,19640.7057666652,7443,0.0239603264373882,14.8638960761741
"23774095",50077108,50077115,11.3616,1119352.65881678,12956.9837174099,5036,0.0985206888833245,86.3899101233523
"23774097",50077109,50076978,8.2737,138562.653616438,11346.0648590284,7218,0.0167473625604552,12.2123974556852
"23774099",50192878,50077118,3.1635,54625.4216712329,3261.49122533795,2409,0.0172674005598966,16.7486029846892
"23774101",50192879,50077118,2.3094,38644.8526849315,1092.13289483828,952,0.0167337198774277,35.3847529614552
"23774103",50192880,50077110,4.4739,109336.393150685,4866.39630714022,2995,0.0244387208365598,22.4676303058715
"23774105",50077110,50077050,13.5333,495986.340821918,14682.9562084942,7173,0.0366493272758247,33.7797330305314
"23774107",50077111,50077113,0.0783,40687.45703125,81.8256613020919,441,0.519635466554917,497.245685324022
"23774109",50077112,50076895,29.7234,1085012.15030137,38590.2255341537,15109,0.0365036351931936,28.1162427864304
"23774111",50192881,50077111,0.072,5644.36328125,74.6776239782744,404,0.0783939344618056,75.5830592962102
"23774113",50077113,50076611,0.216,40687.45703125,231.125266968733,894,0.188367856626157,176.040714046008
"23774115",50192882,50077114,1.4742,18016.3407205479,1403.05357749511,1549,0.012221096676535,12.840807371528
"23774117",50077114,50077112,22.8375,738972.758260274,26065.4712537707,10664,0.0323578657147356,28.3506387076494
"23774119",50077115,50076931,23.7789,1597018.44352918,34821.291291055,13047,0.0671611573087561,45.863274574755
"23774121",50192883,50076887,3.087,41320.7352410959,2959.10843817015,2214,0.0133854017625837,13.9639138289396
"23774123",50192884,50076888,1.7775,26975.7439726027,2414.85218016947,2416,0.0151762272701,11.1707640716582
"23774125",50192885,50077109,2.3409,52111.2821917808,2456.39901422579,2126,0.0222612167080101,21.2145021594569
"23774127",50077116,50076686,15.7734,325797.753184932,20151.1074699646,10560,0.0206548843740051,16.1677343873301
"23774129",50192886,50077117,14.0274,214194.881917808,12367.8116387477,4171,0.0152697493418458,17.3187373946371
"23774131",50077117,50077114,21.2319,492832.342126027,23623.8293719623,8844,0.0232118812789259,20.8616619416893
"23774137",50192887,50077142,5.0706,37523.1193561644,3306.18394552477,1905,0.00740013397944314,11.349374376751
"23774139",50192888,50077142,1.6713,12434.5300183562,1844.30557725685,1906,0.00744003471450739,6.74212027100783
"23774141",50192889,50076889,2.2383,23005.2360082192,2438.62200948864,2161,0.010277994910521,9.43370309900681
"23774143",50192890,50076840,5.2461,94476.6124931507,5708.83579431631,3231,0.0180089232940948,16.5491907451973
"23774145",50192891,50077263,4.5675,67796.5528767123,4798.17012477233,2921,0.0148432518613492,14.1296684181095
"23774147",50192892,50076890,2.4561,41634.1910958904,3067.96112936431,2589,0.0169513420039454,13.5706383947952
"23774149",50077118,50076843,9.0486,314633.370246575,8779.38851771237,5241,0.0347714972754432,35.8377317066905
"23774151",50192893,50077128,2.3526,10525.2153131507,1942.71221310741,1677,0.00447386521854574,5.41779438155453
"23774153",50192894,50077128,1.5678,6601.09676219178,1064.72564327373,1138,0.00421042018254355,6.1998100674041
"23774155",50192895,50077119,5.607,35926.9648767123,7324.96678593252,4003,0.00640752004221728,4.90472734234228
"23774157",50077119,50076684,5.6106,35926.9648767123,7427.47409389415,4059,0.00640340870436536,4.83703671295825
"23774159",50077120,50077122,405.9891,143298880.623468,1006447.0497135,236544,0.352962384023285,142.380943601812
"23774161",50077121,50076841,411.8229,143371921.551992,1014523.01844121,241566,0.348139750246992,141.31953533423
"23774163",50077122,50077121,410.247,143348352.076,1012316.68170945,239899,0.349419622997853,141.604257507576
"23774165",50077123,50076616,0.1665,39002.1459371815,250.943054049633,878,0.234247122745835,155.422297241459
"23774167",50192896,50076967,3.8943,28077.4068328767,4011.62354360605,2656,0.00720987259144819,6.99901337393137
"23774169",50192897,50077110,6.858,157217.364657534,5440.3030281109,2674,0.0229246667625451,28.8986410950212
"23774171",50077124,50076617,2.223,2213614,410.436097236314,366,0.995777777777778,5393.32192003932
"23774173",50192898,50077257,4.8564,107626.793671233,7264.59801092537,4282,0.0221618469794978,14.8152442171433
"23774175",50077125,50076846,14.3874,873837.750410959,23271.6305379966,12952,0.0607363213930911,37.549485369502
"23774177",50192899,50077112,3.9474,39551.0544246575,3719.34995089832,2445,0.0100195202980842,10.6338620852563
"23774179",50077126,50076692,8.685,67705.9439260274,14504.2670153871,6296,0.00779573332481605,4.66800175797925
"23774181",50192900,50077124,2.2104,264493.125,365.460008046026,326,0.119658489413681,723.726588893113
"23774183",50192901,50077127,0.8208,6821.68435232877,672.826771671923,1011,0.00831101894776897,10.1388420311775
"23774185",50192902,50076976,1.5849,34509.6328767123,1815.12946050879,1929,0.0217740127936856,19.0122157275983
"23774187",50192903,50077132,2.2635,30347.473890411,2451.90073429152,2160,0.0134073222400755,12.3771217431361
"23774189",50192904,50077117,6.6789,51382.9729479452,7132.66369657042,3555,0.00769332868405654,7.20389676757808
"23774191",50077127,50076969,3.7737,44012.2445761644,4442.35741207844,3976,0.0116628890945662,9.9074073726032
"23774193",50192905,50077129,6.5322,42502.1609178082,5853.97992211142,2952,0.00650656148277888,7.26038720380142
"23774195",50192906,50077121,1.0665,16459.8782547945,729.488204573074,955,0.0154335473556442,22.563597535381
"23774197",50192907,50076977,4.4568,100436.383561644,5125.77680324718,3161,0.0225355375071002,19.5943731880829
"23774199",50192908,50077123,0.1647,0.142030931506849,240.0225845496,840,8.62361454200662e-07,0.00059173986386893
"23774201",50192909,50077127,1.0287,7669.60240191781,646.80902068208,863,0.00745562593751124,11.8575996262853
"23774203",50077128,50076965,4.7925,28846.9759109589,5359.35696545024,4211,0.0060191916350462,5.38254423001202
"23774205",50077129,50076973,8.1108,133601.934616438,9696.4690395392,4681,0.0164721031977657,13.7784108907738
"23774207",50192910,50077130,7.4151,142522.849315068,7491.74691953226,3534,0.0192206240394692,19.0239807678883
"23774209",50192911,50077130,1.971,41995.3816438356,3312.89521609208,3139,0.0213066370592773,12.6763386417557
"23774211",50077130,50076964,9.3924,186652.562556164,11035.1186316238,6769,0.019872722898957,16.9144137717982
"23774215",50192912,50076966,3.1473,49898.0736986301,2389.89594861966,1770,0.015854247672173,20.8787640848757
"23774217",50192913,50077131,0.6138,3676.92876493151,758.99917163319,1329,0.00599043461213996,4.84444371265862
"23774219",50077131,50076975,2.4219,46498.9137978082,3819.20939832098,4438,0.0191993533167382,12.1750103092672
"23774221",50192914,50076968,2.3391,19434.7508383562,1779.76409393665,1541,0.00830864470880091,10.9198465709962
"23774223",50192915,50077133,2.3076,21980.0411342466,2356.52534084538,2055,0.00952506549412662,9.32730947266685
"23774225",50077132,50077134,11.4579,251860.911369863,16312.3527955896,8421,0.021981419925978,15.4398886859509
"23774227",50192916,50077265,8.9307,76424.4579452055,15606.8152825591,5171,0.00855749918205801,4.89686438658701
"23774229",50077133,50076701,2.3103,21980.0411342466,2394.39065404643,2088,0.00951393374637346,9.17980576690823
"23774231",50077134,50076702,11.4588,251860.911369863,16402.9875201558,8455,0.0219796934556728,15.3545755649926
"23774233",50192917,50077135,1.7604,20986.7579178082,1694.54575579661,1704,0.0119215848203864,12.384887127431
"23774235",50077135,50076700,1.7604,20986.7579178082,1722.39040436604,1732,0.0119215848203864,12.1846695526226
"23774237",50077136,50077137,5.6808,413013.657828534,979.90999574745,548,0.0727034322328781,421.481217275978
"23774239",50077137,50076618,5.6979,526796.056266034,1205.05190303943,670,0.0924544229042338,437.156320767037
"23774241",50077138,50077125,14.1624,812154.314630137,21570.7959247134,12386,0.0573458110652246,37.6506419820912
"23774243",50077139,50077136,5.3784,265738.360953534,858.30446205878,482,0.0494084413493853,309.608504558066
"23774245",50192918,50077132,6.6375,92528.6982739726,8497.23069782684,4249,0.0139402935252689,10.889276937913
"23774247",50192919,50077131,0.9531,8130.06229315069,941.72279324888,1308,0.00853012516330993,8.6331799032946
"23774249",50192920,50077139,5.3082,36.1422035342466,659.591006652548,371,6.80874939419136e-06,0.054794870108478
"23774251",50077140,50076852,5.4675,99783.6127241096,8260.31759078788,6346,0.0182503178279121,12.0798760613503
"23774257",50077141,50077140,3.6567,76853.2484556164,4544.0599359293,4288,0.0210171051646611,16.9129037775113
"23774259",50192921,50077122,3.7665,45938.1752054795,4589.70032948656,2651,0.0121965153870913,10.0089705008297
"23774261",50192922,50076971,1.6155,19051.5069863014,2341.05437316666,2463,0.0117929476857328,8.13800277544648
"23774263",50192923,50076894,0.6237,137.757634027397,490.121420789114,851,0.000220871627428887,0.281068380577209
"23774265",50077142,50077266,17.4303,152329.334407397,17969.1528641097,7667,0.00873934094119992,8.47726854790404
"23774267",50192924,50076962,2.9979,50079.6419178082,3549.5133454685,2697,0.0167049074077882,14.1088755115522
"23774269",50077143,50077138,11.9682,571351.786027397,15488.61874065,8916,0.0477391576032651,36.8884918400038
"23774271",50192925,50077144,0.2331,128978.109375,65.8687039492012,192,0.553316642535393,1958.1091116423
"23774275",50192926,50077144,0.045,6.11793069863014,26.4127562257152,183,0.000135954015525114,0.231627878830524
"23774277",50192927,50076963,3.7485,42166.8336986301,3623.9337995898,2448,0.0112489885817341,11.6356523133516
"23774279",50192928,50077156,1.6875,11018.8880843836,1475.36949969594,1517,0.0065297114574125,7.46856166313218
"23774281",50077144,50077145,0.3753,136432.574423507,227.170183287211,681,0.363529374962715,600.574302706863
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774283",50077145,50141533,4.0635,461518.119616144,24231.3324807281,11639,0.113576502920178,19.0463368031124
"23774285",50192929,50077146,0.1755,645373.75,228.682768944355,774,3.6773433048433,2822.13545418911
"23774287",50077146,50076624,0.2007,645373.75,247.073258429061,832,3.21561410064773,2612.07446772431
"23774289",50192930,50076848,3.5055,64885.5745479452,5063.11866964544,3543,0.0185096489938511,12.8153374987928
"23774291",50192931,50077138,1.6362,41779.1027671233,2014.23351285862,2105,0.0255342273359756,20.7419360766319
"23774293",50192932,50077141,0.8091,7337.31964931507,1024.42883425794,1551,0.00906849542617114,7.16235174562415
"23774295",50077147,50077143,8.3295,288316.301917808,9203.93189123062,5524,0.0346138786142995,31.3253406614745
"23774297",50192933,50077148,1.2582,8636.6423309589,1784.10499125002,2141,0.00686428416067311,4.84088233221505
"23774299",50077148,50076715,1.2591,222293.907955959,1823.28504841281,2188,0.176549843504058,121.919448716737
"23774301",50192934,50076856,2.7234,46298.8225479452,4215.36762415844,3369,0.0170003754674103,10.9833415910406
"23774303",50192935,50077143,1.1808,25171.8945205479,1244.33334342369,1544,0.0213176613487025,20.2292212561702
"23774305",50192936,50077044,6.291,166706.769041096,5395.06622155909,2775,0.0264992479798277,30.8998559415125
"23774309",50192937,50077152,1.692,18037.171939726,1599.17938419944,1642,0.010660267103857,11.2790172997106
"23774311",50192938,50077141,2.8161,48489.1495890411,3253.69825782679,2555,0.0172185467806687,14.9027800818346
"23774313",50192939,50077150,4.9248,84957.4273972603,4766.62298325172,2789,0.0172509396112046,17.8233998568319
"23774315",50077149,50076750,7.2657,513191.647676712,9084.19353140884,7066,0.0706320998220009,56.4928131377142
"23774317",50077150,50076636,4.9248,431019.64614726,4860.62236083467,2844,0.0875202335419225,88.6758143607859
"23774319",50077151,50077149,7.0056,186557.272676712,8150.88868166782,6621,0.0266297351656835,22.887967185259
"23774321",50077152,50077151,5.679,112540.353542466,6603.79614373592,4942,0.0198169314214591,17.0417667494502
"23774323",50192940,50076705,1.7496,19028.4237534247,2002.29589708689,2020,0.010875870915309,9.50330257436419
"23774325",50192941,50076961,2.79,55048.7071232877,3776.36519649428,2980,0.0197307193990278,14.5771672650704
"23774327",50192942,50076723,1.9926,27423.9156986301,2438.19840035164,2297,0.0137628805071917,11.2476145069552
"23774329",50077153,50076635,24.9075,399946.162103767,48961.7602083625,16736,0.0160572583400087,8.16854133515113
"23774331",50192943,50077147,2.2284,50227.6453150685,1770.94498533718,1573,0.0225397798039259,28.362058522956
"23774333",50077154,50077155,13.4055,292214.675465753,19941.8664798874,10056,0.0217981183443925,14.6533262450869
"23774335",50077155,50076663,13.4064,691123.581715753,20092.4247354118,10108,0.0515517649567187,34.3972213815332
